WHOREGION,COUNTRY_AREA_TERRITORY,ISO_YEAR,ISO_WEEK,AGEGROUP_CODE,ILI_CASE,ILI_OUTPATIENTS,SARI_CASE,SARI_INPATIENTS
WPR,Vanuatu,2012,45,All,77,0,0,0
WPR,Vanuatu,2013,4,All,127,0,0,0
WPR,Vanuatu,2013,9,All,196,0,0,0
WPR,Vanuatu,2013,14,All,251,0,0,0
WPR,Vanuatu,2013,19,All,229,0,0,0
WPR,Vanuatu,2013,24,All,207,0,0,0
WPR,Vanuatu,2013,29,All,162,0,0,0
WPR,Vanuatu,2013,34,All,183,0,0,0
WPR,Vanuatu,2013,39,All,223,0,0,0
WPR,Vanuatu,2013,44,All,224,0,0,0
WPR,Vanuatu,2013,49,All,64,0,0,0
WPR,Vanuatu,2014,2,All,39,0,0,0
WPR,Vanuatu,2014,7,All,69,0,0,0
WPR,Vanuatu,2014,12,All,215,0,0,0
WPR,Vanuatu,2015,4,All,46,0,0,0
WPR,Vanuatu,2017,4,All,69,0,0,0
WPR,Vanuatu,2017,9,All,221,0,0,0
WPR,Vanuatu,2017,14,All,202,0,0,0
WPR,Vanuatu,2017,19,All,133,0,0,0
WPR,Vanuatu,2017,24,All,134,0,0,0
WPR,Vanuatu,2017,29,All,83,0,0,0
WPR,Vanuatu,2017,34,All,203,0,0,0
WPR,Vanuatu,2017,39,All,123,0,0,0
WPR,Vanuatu,2017,44,All,217,0,0,0
WPR,Vanuatu,2017,49,All,382,0,0,0
WPR,Vanuatu,2019,1,All,171,0,0,0
WPR,Vanuatu,2019,6,All,175,0,0,0
WPR,Cambodia,2022,48,All,119,2972,58,1699
WPR,Vanuatu,2019,11,All,349,0,0,0
WPR,Vanuatu,2019,16,All,558,0,0,0
WPR,Vanuatu,2019,21,All,832,0,0,0
WPR,Vanuatu,2019,26,All,195,0,0,0
WPR,Vanuatu,2019,31,All,82,0,0,0
WPR,Vanuatu,2019,36,All,168,0,0,0
WPR,Vanuatu,2019,41,All,75,0,0,0
WPR,Vanuatu,2019,46,All,97,0,0,0
WPR,Vanuatu,2019,51,All,301,0,0,0
WPR,Vanuatu,2020,15,All,161,0,0,0
WPR,Vanuatu,2020,20,All,260,0,0,0
WPR,Vanuatu,2020,25,All,95,0,0,0
WPR,Vanuatu,2020,30,All,63,0,0,0
WPR,Vanuatu,2020,35,All,164,0,0,0
WPR,Vanuatu,2020,40,All,157,0,0,0
WPR,Vanuatu,2020,45,All,119,0,0,0
WPR,Vanuatu,2020,50,All,209,0,0,0
WPR,Vanuatu,2021,4,All,112,0,0,0
WPR,Vanuatu,2021,9,All,100,0,0,0
WPR,Vanuatu,2021,14,All,187,0,0,0
WPR,Vanuatu,2021,19,All,7,0,0,0
WPR,Vanuatu,2021,24,All,85,0,0,0
WPR,Vanuatu,2021,29,All,39,0,0,0
WPR,Vanuatu,2021,34,All,87,0,0,0
WPR,Vanuatu,2021,39,All,123,0,0,0
WPR,Vanuatu,2021,44,All,80,0,0,0
WPR,Vanuatu,2022,8,All,98,0,0,0
WPR,Lao People's Democratic Republic,2016,33,All,303,3223,60,457
WPR,Lao People's Democratic Republic,2016,38,All,389,3758,100,560
WPR,Lao People's Democratic Republic,2016,43,All,340,3120,143,739
WPR,Lao People's Democratic Republic,2016,48,All,407,3723,127,823
WPR,Lao People's Democratic Republic,2017,1,All,301,3048,75,695
WPR,Lao People's Democratic Republic,2017,6,All,318,3107,111,787
WPR,Lao People's Democratic Republic,2017,11,All,309,3094,72,775
WPR,Lao People's Democratic Republic,2017,16,All,160,2537,93,703
WPR,Lao People's Democratic Republic,2017,21,All,232,3140,74,757
WPR,Lao People's Democratic Republic,2017,26,All,337,3621,91,685
WPR,Lao People's Democratic Republic,2017,31,All,403,5121,117,674
WPR,Lao People's Democratic Republic,2017,36,All,268,2385,121,574
WPR,Lao People's Democratic Republic,2018,5,All,420,4744,58,47
WPR,Lao People's Democratic Republic,2018,10,All,397,4772,74,109
WPR,Lao People's Democratic Republic,2018,15,All,283,2882,82,682
WPR,Cambodia,2023,2,All,133,2644,79,1512
WPR,Cambodia,2023,7,All,152,2619,48,1563
WPR,Cambodia,2023,12,All,124,2601,62,1544
WPR,Cambodia,2023,17,All,144,2805,51,2133
WPR,Cambodia,2023,22,All,176,2662,112,2234
WPR,Cambodia,2023,27,All,190,3603,69,2320
WPR,Cambodia,2023,32,All,183,3398,123,2415
WPR,Cambodia,2023,37,All,201,3487,107,3436
WPR,Lao People's Democratic Republic,2016,3,All,140,2423,40,665
WPR,Lao People's Democratic Republic,2016,8,All,162,2460,41,590
WPR,Lao People's Democratic Republic,2016,13,All,196,2915,43,639
WPR,Lao People's Democratic Republic,2016,18,All,219,2997,56,678
WPR,Lao People's Democratic Republic,2016,23,All,299,2661,64,626
WPR,Lao People's Democratic Republic,2016,28,All,272,2973,41,596
WPR,Lao People's Democratic Republic,2017,2,All,394,3398,95,886
WPR,Lao People's Democratic Republic,2017,7,All,303,3161,108,716
WPR,Lao People's Democratic Republic,2017,12,All,232,2462,77,561
WPR,Lao People's Democratic Republic,2017,17,All,266,3447,115,769
WPR,Lao People's Democratic Republic,2017,22,All,243,3312,114,658
WPR,Lao People's Democratic Republic,2017,27,All,284,4017,74,667
WPR,Lao People's Democratic Republic,2017,32,All,341,5038,116,780
WPR,Lao People's Democratic Republic,2017,37,All,467,4746,146,897
WPR,Lao People's Democratic Republic,2017,42,All,493,4056,151,782
WPR,Lao People's Democratic Republic,2017,47,All,285,4058,109,669
WPR,Vanuatu,2022,13,All,12,0,0,0
WPR,Vanuatu,2022,18,All,165,0,0,0
WPR,Vanuatu,2022,23,All,1813,0,0,0
WPR,Vanuatu,2022,28,All,845,0,0,0
WPR,Vanuatu,2022,33,All,483,0,0,0
WPR,Vanuatu,2022,38,All,284,0,0,0
WPR,Vanuatu,2022,43,All,322,0,0,0
WPR,Vanuatu,2023,1,All,95,0,0,0
WPR,Vanuatu,2023,6,All,152,0,0,0
WPR,Vanuatu,2023,11,All,206,0,0,0
WPR,Wallis and Futuna,2010,48,All,0,0,0,0
WPR,Wallis and Futuna,2011,1,All,0,0,0,0
WPR,Wallis and Futuna,2011,6,All,0,0,0,0
WPR,Wallis and Futuna,2011,11,All,0,0,0,0
WPR,Wallis and Futuna,2012,5,All,11,0,0,0
WPR,Wallis and Futuna,2012,10,All,33,0,0,0
WPR,Wallis and Futuna,2012,15,All,65,0,0,0
WPR,Wallis and Futuna,2012,20,All,5,0,0,0
WPR,Wallis and Futuna,2012,25,All,22,0,0,0
WPR,Wallis and Futuna,2012,30,All,11,0,0,0
WPR,Wallis and Futuna,2012,35,All,10,0,0,0
WPR,Wallis and Futuna,2012,40,All,4,0,0,0
WPR,Wallis and Futuna,2012,45,All,3,0,0,0
WPR,Wallis and Futuna,2012,50,All,0,0,0,0
WPR,Wallis and Futuna,2014,2,All,0,0,0,0
WPR,Wallis and Futuna,2014,7,All,0,0,0,0
WPR,Wallis and Futuna,2014,12,All,0,0,0,0
WPR,Wallis and Futuna,2014,17,All,0,0,0,0
WPR,Wallis and Futuna,2014,22,All,0,0,0,0
WPR,Wallis and Futuna,2014,27,All,0,0,0,0
WPR,Wallis and Futuna,2014,32,All,0,0,0,0
WPR,Wallis and Futuna,2014,37,All,17,0,0,0
WPR,Wallis and Futuna,2014,42,All,32,0,0,0
WPR,Wallis and Futuna,2014,47,All,0,0,0,0
WPR,Wallis and Futuna,2014,52,All,4,0,0,0
WPR,Wallis and Futuna,2015,4,All,0,0,0,0
WPR,Wallis and Futuna,2015,9,All,41,0,0,0
WPR,Wallis and Futuna,2015,14,All,0,0,0,0
WPR,Wallis and Futuna,2015,19,All,0,0,0,0
WPR,Wallis and Futuna,2015,24,All,0,0,0,0
WPR,Wallis and Futuna,2015,29,All,0,0,0,0
WPR,Wallis and Futuna,2015,34,All,0,0,0,0
WPR,Wallis and Futuna,2015,39,All,0,0,0,0
WPR,Wallis and Futuna,2015,44,All,0,0,0,0
WPR,Wallis and Futuna,2015,49,All,0,0,0,0
WPR,Wallis and Futuna,2016,5,All,0,0,0,0
WPR,Wallis and Futuna,2016,50,All,0,0,0,0
WPR,Wallis and Futuna,2019,21,All,26,0,0,0
WPR,Wallis and Futuna,2019,26,All,152,0,0,0
WPR,Wallis and Futuna,2019,31,All,34,0,0,0
WPR,Wallis and Futuna,2019,41,All,40,0,0,0
WPR,Lao People's Democratic Republic,2016,5,All,105,1660,36,551
WPR,Lao People's Democratic Republic,2016,10,All,170,2486,43,607
WPR,Lao People's Democratic Republic,2016,15,All,211,2664,29,669
WPR,Lao People's Democratic Republic,2016,20,All,209,2682,69,633
WPR,Lao People's Democratic Republic,2016,25,All,279,3129,75,593
WPR,Wallis and Futuna,2019,46,All,19,0,0,0
WPR,Wallis and Futuna,2019,51,All,33,0,0,0
WPR,Wallis and Futuna,2021,4,All,10,0,0,0
WPR,Wallis and Futuna,2021,9,All,30,0,0,0
WPR,Wallis and Futuna,2021,14,All,7,0,0,0
WPR,Wallis and Futuna,2021,19,All,3,0,0,0
WPR,Wallis and Futuna,2021,24,All,6,0,0,0
WPR,Wallis and Futuna,2021,29,All,10,0,0,0
WPR,Wallis and Futuna,2021,34,All,20,0,0,0
WPR,Wallis and Futuna,2021,39,All,6,0,0,0
WPR,Wallis and Futuna,2021,44,All,12,0,0,0
WPR,Wallis and Futuna,2021,49,All,13,0,0,0
WPR,Wallis and Futuna,2023,1,All,80,0,0,0
WPR,Wallis and Futuna,2023,11,All,469,0,0,0
WPR,Wallis and Futuna,2023,16,All,62,0,0,0
WPR,Wallis and Futuna,2023,21,All,65,0,0,0
WPR,Wallis and Futuna,2023,26,All,30,0,0,0
WPR,Wallis and Futuna,2023,31,All,35,0,0,0
WPR,Wallis and Futuna,2023,36,All,37,0,0,0
WPR,Samoa,2010,48,All,0,0,0,0
WPR,Samoa,2012,5,All,312,0,0,0
WPR,Samoa,2012,10,All,465,0,0,0
WPR,Samoa,2012,15,All,572,0,0,0
WPR,Samoa,2012,20,All,551,0,0,0
WPR,Samoa,2012,25,All,432,0,0,0
WPR,Samoa,2012,30,All,648,0,0,0
WPR,Samoa,2012,35,All,617,0,0,0
WPR,Samoa,2012,40,All,0,0,0,0
WPR,Samoa,2012,45,All,0,0,0,0
WPR,Samoa,2012,50,All,227,0,0,0
WPR,Samoa,2013,34,All,613,0,0,0
WPR,Samoa,2013,39,All,562,0,0,0
WPR,Samoa,2013,44,All,648,0,0,0
WPR,Samoa,2013,49,All,597,0,0,0
WPR,Samoa,2014,2,All,511,0,0,0
WPR,Samoa,2014,7,All,450,0,0,0
WPR,Samoa,2014,12,All,445,0,0,0
WPR,Samoa,2014,17,All,514,0,0,0
WPR,Samoa,2014,22,All,669,0,0,0
WPR,Samoa,2014,27,All,718,0,0,0
WPR,Samoa,2014,32,All,724,0,0,0
WPR,Samoa,2014,37,All,709,0,0,0
WPR,Samoa,2015,4,All,429,0,0,0
WPR,Samoa,2015,9,All,471,0,0,0
WPR,Samoa,2015,14,All,610,0,0,0
WPR,Samoa,2015,19,All,358,0,0,0
WPR,Samoa,2015,24,All,449,0,0,0
WPR,Samoa,2015,29,All,551,0,0,0
WPR,Samoa,2015,34,All,489,0,0,0
WPR,Samoa,2016,5,All,433,0,0,0
WPR,Samoa,2017,4,All,435,0,0,0
WPR,Samoa,2017,9,All,516,0,0,0
WPR,Samoa,2019,1,All,606,0,0,0
WPR,Lao People's Democratic Republic,2016,30,All,261,2742,65,668
WPR,Lao People's Democratic Republic,2016,35,All,312,3720,63,578
WPR,Lao People's Democratic Republic,2016,40,All,520,3520,124,681
WPR,Lao People's Democratic Republic,2016,45,All,452,3672,152,723
WPR,Lao People's Democratic Republic,2016,50,All,361,3478,106,634
WPR,Lao People's Democratic Republic,2017,14,All,223,2763,112,743
WPR,Lao People's Democratic Republic,2017,19,All,271,3245,143,672
WPR,Lao People's Democratic Republic,2017,24,All,201,3691,90,704
WPR,Lao People's Democratic Republic,2017,29,All,393,4426,107,583
WPR,Lao People's Democratic Republic,2017,34,All,490,4137,141,763
WPR,Lao People's Democratic Republic,2017,39,All,504,3172,182,881
WPR,Lao People's Democratic Republic,2017,44,All,355,4009,114,664
WPR,Lao People's Democratic Republic,2017,49,All,277,3856,91,754
WPR,Lao People's Democratic Republic,2018,2,All,374,3154,59,0
WPR,Lao People's Democratic Republic,2018,7,All,358,4802,61,0
WPR,Lao People's Democratic Republic,2018,12,All,441,4825,70,780
WPR,Lao People's Democratic Republic,2018,17,All,379,4526,98,764
WPR,Lao People's Democratic Republic,2018,22,All,304,3776,67,656
WPR,Lao People's Democratic Republic,2019,1,All,246,2527,60,0
WPR,Lao People's Democratic Republic,2019,6,All,355,4433,64,0
WPR,Lao People's Democratic Republic,2019,11,All,232,4252,84,0
WPR,Lao People's Democratic Republic,2019,16,All,209,3293,44,0
WPR,Lao People's Democratic Republic,2019,21,All,333,4835,98,0
WPR,Lao People's Democratic Republic,2019,26,All,297,5829,73,0
WPR,Lao People's Democratic Republic,2019,31,All,289,6832,25,0
WPR,Lao People's Democratic Republic,2019,36,All,357,5808,30,0
WPR,Lao People's Democratic Republic,2019,41,All,447,5807,81,0
WPR,Lao People's Democratic Republic,2016,4,All,216,2407,40,536
WPR,Lao People's Democratic Republic,2016,9,All,173,2587,33,630
WPR,Lao People's Democratic Republic,2016,14,All,206,2818,35,566
WPR,Lao People's Democratic Republic,2016,19,All,276,2985,60,596
WPR,Lao People's Democratic Republic,2016,24,All,254,3271,49,598
WPR,Lao People's Democratic Republic,2016,29,All,273,3027,54,626
WPR,Lao People's Democratic Republic,2016,34,All,300,3815,72,517
WPR,Lao People's Democratic Republic,2016,39,All,347,4056,97,698
WPR,Lao People's Democratic Republic,2016,44,All,479,3582,138,701
WPR,Lao People's Democratic Republic,2016,49,All,641,3015,88,605
WPR,Lao People's Democratic Republic,2018,1,All,232,3456,80,99
WPR,Lao People's Democratic Republic,2018,6,All,409,4501,47,33
WPR,Lao People's Democratic Republic,2018,11,All,420,4553,86,847
WPR,Lao People's Democratic Republic,2018,16,All,260,1710,70,727
WPR,Lao People's Democratic Republic,2018,21,All,310,4096,84,734
WPR,Lao People's Democratic Republic,2018,26,All,215,3281,87,786
WPR,Lao People's Democratic Republic,2018,31,All,173,3964,110,731
WPR,Lao People's Democratic Republic,2018,36,All,292,4309,162,857
WPR,Lao People's Democratic Republic,2018,41,All,819,5131,159,914
WPR,Lao People's Democratic Republic,2018,46,All,444,4375,92,805
WPR,Lao People's Democratic Republic,2018,51,All,209,3403,89,757
WPR,Lao People's Democratic Republic,2019,35,All,301,5355,61,0
WPR,Lao People's Democratic Republic,2019,40,All,600,5807,70,0
WPR,Lao People's Democratic Republic,2019,45,All,383,4870,47,0
WPR,Samoa,2019,6,All,1216,0,0,0
WPR,Samoa,2019,11,All,897,0,0,0
WPR,Samoa,2019,16,All,794,0,0,0
WPR,Samoa,2019,21,All,741,0,0,0
WPR,Samoa,2019,26,All,254,0,0,0
WPR,Samoa,2019,31,All,449,0,0,0
WPR,Samoa,2019,36,All,564,0,0,0
WPR,Samoa,2019,41,All,354,0,0,0
WPR,Samoa,2020,45,All,811,0,0,0
WPR,Samoa,2020,50,All,730,0,0,0
WPR,Samoa,2021,4,All,404,0,0,0
WPR,Samoa,2021,9,All,527,0,0,0
WPR,Samoa,2021,14,All,528,0,0,0
WPR,Samoa,2021,19,All,1131,0,0,0
WPR,Samoa,2021,24,All,614,0,0,0
WPR,Samoa,2021,29,All,613,0,0,0
WPR,Samoa,2021,34,All,548,0,0,0
WPR,Samoa,2021,39,All,531,0,0,0
WPR,Samoa,2021,44,All,540,0,0,0
WPR,Samoa,2021,49,All,300,0,0,0
WPR,Samoa,2022,33,All,1763,0,0,0
WPR,Samoa,2022,38,All,1386,0,0,0
WPR,Samoa,2022,43,All,1056,0,0,0
WPR,Samoa,2022,48,All,876,0,0,0
WPR,Samoa,2023,1,All,1091,0,0,0
WPR,Samoa,2023,6,All,1269,0,0,0
WPR,Samoa,2023,11,All,1208,0,0,0
WPR,Lao People's Democratic Republic,2016,37,All,411,3783,84,575
WPR,Lao People's Democratic Republic,2016,42,All,472,3662,156,668
WPR,Lao People's Democratic Republic,2016,47,All,389,3698,140,774
WPR,Lao People's Democratic Republic,2016,52,All,353,3427,84,642
WPR,Lao People's Democratic Republic,2017,41,All,523,4627,165,857
WPR,Lao People's Democratic Republic,2017,46,All,329,4900,93,693
WPR,Lao People's Democratic Republic,2017,51,All,250,2409,85,565
WPR,Lao People's Democratic Republic,2018,4,All,417,4656,52,0
WPR,Lao People's Democratic Republic,2018,9,All,316,5257,62,188
WPR,Lao People's Democratic Republic,2018,14,All,468,4087,80,589
WPR,Lao People's Democratic Republic,2018,19,All,334,3934,102,796
WPR,Lao People's Democratic Republic,2018,24,All,200,4160,102,855
WPR,Lao People's Democratic Republic,2018,29,All,178,3694,70,714
WPR,Lao People's Democratic Republic,2018,34,All,358,4462,129,767
WPR,Lao People's Democratic Republic,2018,39,All,470,4667,204,941
WPR,Lao People's Democratic Republic,2018,44,All,196,3435,103,725
WPR,Lao People's Democratic Republic,2018,49,All,244,3209,79,585
WPR,Lao People's Democratic Republic,2019,8,All,373,4780,69,0
WPR,Lao People's Democratic Republic,2019,13,All,254,4730,78,0
WPR,Lao People's Democratic Republic,2019,18,All,375,4637,72,0
WPR,Lao People's Democratic Republic,2019,23,All,321,5159,56,0
WPR,Lao People's Democratic Republic,2019,28,All,372,6573,59,0
WPR,Lao People's Democratic Republic,2019,33,All,316,7033,61,0
WPR,Lao People's Democratic Republic,2019,38,All,558,5963,94,0
WPR,Lao People's Democratic Republic,2019,43,All,495,5241,67,0
WPR,Lao People's Democratic Republic,2019,48,All,402,4370,88,0
WPR,Lao People's Democratic Republic,2020,1,All,358,4395,58,765
WPR,Lao People's Democratic Republic,2020,6,All,441,5241,53,814
WPR,Lao People's Democratic Republic,2020,11,All,474,5284,71,820
WPR,Samoa,2023,16,All,1608,0,0,0
WPR,Samoa,2023,21,All,1230,0,0,0
WPR,Samoa,2023,26,All,1057,0,0,0
WPR,Samoa,2023,31,All,626,0,0,0
WPR,Samoa,2023,36,All,796,0,0,0
WPR,Cambodia,2015,43,All,242,5539,70,2129
WPR,Cambodia,2016,4,All,143,4526,50,2201
WPR,Cambodia,2016,9,All,168,4943,68,2114
WPR,Cambodia,2016,14,All,148,4180,41,1946
WPR,Cambodia,2016,19,All,149,4216,50,2024
WPR,Cambodia,2016,24,All,186,5380,46,2238
WPR,Cambodia,2016,29,All,233,5287,49,2318
WPR,Cambodia,2016,34,All,230,5428,54,2368
WPR,Cambodia,2017,3,All,113,3871,41,1623
WPR,Cambodia,2017,8,All,134,4689,30,1650
WPR,Cambodia,2017,13,All,120,4108,29,1531
WPR,Cambodia,2017,18,All,99,4401,22,1837
WPR,Cambodia,2017,23,All,116,4930,30,1839
WPR,Cambodia,2017,28,All,126,4666,28,972
WPR,Lao People's Democratic Republic,2016,16,All,279,1723,39,591
WPR,Lao People's Democratic Republic,2016,21,All,226,2565,68,610
WPR,Lao People's Democratic Republic,2016,26,All,274,3202,68,534
WPR,Lao People's Democratic Republic,2016,31,All,309,3619,83,607
WPR,Lao People's Democratic Republic,2016,36,All,355,3687,59,510
WPR,Lao People's Democratic Republic,2016,41,All,624,3917,124,640
WPR,Cambodia,2017,33,All,1001,26053,45,2017
WPR,Cambodia,2017,38,All,1167,23001,37,1873
WPR,Cambodia,2017,43,All,860,24011,62,1809
WPR,Cambodia,2017,48,All,630,22474,2,557
WPR,Cambodia,2018,1,All,102,5400,7,1169
WPR,Lao People's Democratic Republic,2016,46,All,395,3239,119,729
WPR,Lao People's Democratic Republic,2016,51,All,389,3346,90,675
WPR,Lao People's Democratic Republic,2017,4,All,347,2723,126,890
WPR,Lao People's Democratic Republic,2017,9,All,387,3489,95,938
WPR,Cambodia,2019,5,All,123,5194,31,1790
WPR,Cambodia,2019,10,All,125,5182,29,1615
WPR,Lao People's Democratic Republic,2018,3,All,405,4677,75,67
WPR,Lao People's Democratic Republic,2018,8,All,400,4884,69,0
WPR,Lao People's Democratic Republic,2018,13,All,338,3323,110,701
WPR,Lao People's Democratic Republic,2018,18,All,355,3631,83,760
WPR,Lao People's Democratic Republic,2018,23,All,299,4183,74,805
WPR,Lao People's Democratic Republic,2018,28,All,174,4332,46,774
WPR,Lao People's Democratic Republic,2018,33,All,259,4338,131,802
WPR,Lao People's Democratic Republic,2018,38,All,495,4586,206,856
WPR,Lao People's Democratic Republic,2018,43,All,267,3482,116,876
WPR,Lao People's Democratic Republic,2018,48,All,299,3604,73,598
WPR,Lao People's Democratic Republic,2020,5,All,479,5261,55,711
WPR,Lao People's Democratic Republic,2020,10,All,423,5294,30,924
WPR,Lao People's Democratic Republic,2020,15,All,167,3640,19,470
WPR,Cambodia,2019,15,All,108,3734,11,1761
WPR,Cambodia,2019,20,All,130,5165,19,1729
WPR,Cambodia,2019,25,All,263,6316,38,2598
WPR,Cambodia,2019,30,All,170,5988,34,1878
WPR,Cambodia,2019,35,All,152,5090,20,1113
WPR,Cambodia,2019,40,All,177,5508,19,821
WPR,Cambodia,2022,15,All,89,1878,16,1218
WPR,Cambodia,2022,20,All,68,2572,36,1466
WPR,Cambodia,2022,25,All,91,2943,54,1525
WPR,Cambodia,2022,30,All,108,2910,85,1464
WPR,Cambodia,2022,35,All,103,2728,76,1589
WPR,Cambodia,2022,40,All,123,2896,100,1676
WPR,Cambodia,2022,45,All,86,2156,39,1636
WPR,Cambodia,2022,50,All,127,2526,70,1622
WPR,Cambodia,2023,3,All,134,2549,65,1590
WPR,Cambodia,2023,8,All,151,2744,75,1690
WPR,Cambodia,2023,13,All,130,2388,44,1565
WPR,Cambodia,2023,18,All,143,2345,44,2037
WPR,Cambodia,2023,23,All,202,2879,110,2244
WPR,Lao People's Democratic Republic,2017,3,All,369,2879,100,844
